device_id,device_name,room,type,power_rating,state,value,min,max
D1647,Heater_1647,Bedroom,Heater,2000,ON,24,18,32
D1648,AC_1648,Kitchen,AC,1500,ON,23,16,30
D1649,AC_1649,Bedroom,AC,1500,OFF,28,16,30
D1650,Fan_1650,Kitchen,Fan,75,ON,0,0,5
D1651,Fan_1651,Office,Fan,75,ON,3,0,5
D1652,Fan_1652,Office,Fan,75,OFF,5,0,5
D1653,Heater_1653,Bedroom,Heater,2000,OFF,22,18,32
D1654,Heater_1654,Bedroom,Heater,2000,ON,32,18,32
D1655,Heater_1655,Kitchen,Heater,2000,ON,18,18,32
D1656,Heater_1656,LivingRoom,Heater,2000,OFF,25,18,32
D1657,AC_1657,LivingRoom,AC,1500,ON,22,16,30
D1658,Heater_1658,LivingRoom,Heater,2000,ON,19,18,32
D1659,Fan_1659,Bedroom,Fan,75,OFF,1,0,5
D1660,Heater_1660,LivingRoom,Heater,2000,ON,31,18,32
D1661,Heater_1661,Office,Heater,2000,OFF,30,18,32
D1662,Fan_1662,Office,Fan,75,OFF,3,0,5
D1663,Heater_1663,Office,Heater,2000,OFF,20,18,32
D1664,Heater_1664,LivingRoom,Heater,2000,ON,22,18,32
D1665,Heater_1665,Office,Heater,2000,ON,28,18,32
D1666,Light_1666,LivingRoom,Light,20,ON,0,0,1
D1667,AC_1667,Office,AC,1500,ON,18,16,30
D1668,Heater_1668,Kitchen,Heater,2000,ON,22,18,32
D1669,AC_1669,LivingRoom,AC,1500,OFF,28,16,30
D1670,Heater_1670,Bedroom,Heater,2000,OFF,28,18,32
D1671,Heater_1671,Office,Heater,2000,OFF,26,18,32
D1672,Fan_1672,LivingRoom,Fan,75,ON,3,0,5
D1673,AC_1673,Office,AC,1500,OFF,21,16,30
D1674,Heater_1674,Office,Heater,2000,OFF,18,18,32
D1675,AC_1675,Bedroom,AC,1500,OFF,30,16,30
D1676,Light_1676,Office,Light,20,OFF,0,0,1
D1677,Fan_1677,Office,Fan,75,OFF,0,0,5
D1678,Heater_1678,Office,Heater,2000,OFF,26,18,32
D1679,Light_1679,LivingRoom,Light,20,OFF,1,0,1
D1680,Heater_1680,Office,Heater,2000,OFF,30,18,32
D1681,Fan_1681,Kitchen,Fan,75,ON,0,0,5
D1682,AC_1682,Bedroom,AC,1500,OFF,21,16,30
D1683,AC_1683,Kitchen,AC,1500,OFF,17,16,30
D1684,Heater_1684,Kitchen,Heater,2000,OFF,24,18,32
D1685,Fan_1685,LivingRoom,Fan,75,ON,1,0,5
D1686,Light_1686,Kitchen,Light,20,ON,0,0,1
D1687,Fan_1687,LivingRoom,Fan,75,OFF,1,0,5
D1688,AC_1688,Kitchen,AC,1500,ON,23,16,30
D1689,Heater_1689,Office,Heater,2000,OFF,18,18,32
D1690,Heater_1690,LivingRoom,Heater,2000,OFF,24,18,32
D1691,Heater_1691,Kitchen,Heater,2000,ON,30,18,32
D1692,Heater_1692,LivingRoom,Heater,2000,ON,23,18,32
D1693,Heater_1693,Kitchen,Heater,2000,ON,27,18,32
D1694,Fan_1694,Kitchen,Fan,75,OFF,1,0,5
D1695,Heater_1695,LivingRoom,Heater,2000,ON,22,18,32
D1696,Fan_1696,LivingRoom,Fan,75,OFF,4,0,5
D1697,Heater_1697,Bedroom,Heater,2000,ON,29,18,32
D1698,AC_1698,Kitchen,AC,1500,OFF,17,16,30
D1699,Heater_1699,Office,Heater,2000,ON,23,18,32
D1700,AC_1700,Kitchen,AC,1500,OFF,22,16,30
D1701,Fan_1701,Bedroom,Fan,75,OFF,3,0,5
D1702,Fan_1702,Office,Fan,75,ON,0,0,5
D1703,Light_1703,Office,Light,20,ON,1,0,1
D1704,Fan_1704,Office,Fan,75,ON,4,0,5
D1705,Light_1705,Kitchen,Light,20,OFF,0,0,1
D1706,Light_1706,Bedroom,Light,20,OFF,1,0,1
D1707,Heater_1707,Kitchen,Heater,2000,ON,28,18,32
D1708,Light_1708,Office,Light,20,OFF,1,0,1
D1709,Light_1709,Kitchen,Light,20,ON,1,0,1
D1710,Light_1710,LivingRoom,Light,20,ON,0,0,1
D1711,AC_1711,Bedroom,AC,1500,OFF,23,16,30
D1712,Heater_1712,Office,Heater,2000,OFF,28,18,32
D1713,AC_1713,Bedroom,AC,1500,ON,20,16,30
D1714,Light_1714,LivingRoom,Light,20,OFF,1,0,1
D1715,Light_1715,LivingRoom,Light,20,OFF,0,0,1
D1716,AC_1716,LivingRoom,AC,1500,OFF,25,16,30
D1717,Fan_1717,LivingRoom,Fan,75,OFF,2,0,5
D1718,AC_1718,Office,AC,1500,ON,19,16,30
D1719,AC_1719,LivingRoom,AC,1500,OFF,23,16,30
D1720,AC_1720,Bedroom,AC,1500,ON,28,16,30
D1721,Fan_1721,Kitchen,Fan,75,OFF,5,0,5
D1722,Light_1722,Office,Light,20,ON,0,0,1
D1723,AC_1723,Bedroom,AC,1500,ON,20,16,30
D1724,Heater_1724,Office,Heater,2000,OFF,31,18,32
D1725,AC_1725,Office,AC,1500,OFF,27,16,30
D1726,AC_1726,Kitchen,AC,1500,OFF,23,16,30
D1727,Light_1727,Kitchen,Light,20,ON,1,0,1
D1728,Heater_1728,Kitchen,Heater,2000,OFF,18,18,32
D1729,AC_1729,LivingRoom,AC,1500,ON,20,16,30
D1730,Heater_1730,Kitchen,Heater,2000,OFF,32,18,32
D1731,AC_1731,Bedroom,AC,1500,OFF,22,16,30
D1732,AC_1732,Office,AC,1500,OFF,20,16,30
D1733,AC_1733,Bedroom,AC,1500,OFF,19,16,30
D1734,Light_1734,Office,Light,20,OFF,1,0,1
D1735,AC_1735,Kitchen,AC,1500,ON,29,16,30
D1736,Heater_1736,Office,Heater,2000,OFF,32,18,32
D1737,Fan_1737,Office,Fan,75,ON,1,0,5
D1738,Fan_1738,LivingRoom,Fan,75,OFF,3,0,5
D1739,Fan_1739,Office,Fan,75,ON,0,0,5
D1740,Light_1740,Office,Light,20,ON,0,0,1
D1741,Heater_1741,Bedroom,Heater,2000,OFF,23,18,32
D1742,AC_1742,LivingRoom,AC,1500,ON,19,16,30
D1743,Light_1743,Office,Light,20,OFF,1,0,1
D1744,Heater_1744,Bedroom,Heater,2000,OFF,20,18,32
D1745,Fan_1745,Kitchen,Fan,75,ON,0,0,5
D1746,Heater_1746,Kitchen,Heater,2000,ON,24,18,32
D1747,Heater_1747,Bedroom,Heater,2000,ON,18,18,32
D1748,Light_1748,LivingRoom,Light,20,OFF,0,0,1
D1749,Fan_1749,Bedroom,Fan,75,ON,3,0,5
D1750,Heater_1750,Kitchen,Heater,2000,ON,19,18,32
D1751,Fan_1751,Bedroom,Fan,75,ON,0,0,5
D1752,Heater_1752,Office,Heater,2000,OFF,19,18,32
D1753,Light_1753,Bedroom,Light,20,ON,1,0,1
D1754,Fan_1754,Office,Fan,75,OFF,1,0,5
D1755,Heater_1755,Bedroom,Heater,2000,ON,31,18,32
D1756,Fan_1756,Bedroom,Fan,75,OFF,1,0,5
D1757,Heater_1757,Bedroom,Heater,2000,ON,22,18,32
D1758,Fan_1758,Bedroom,Fan,75,OFF,1,0,5
D1759,Fan_1759,Office,Fan,75,ON,0,0,5
D1760,Heater_1760,Bedroom,Heater,2000,OFF,29,18,32
D1761,Heater_1761,Bedroom,Heater,2000,OFF,29,18,32
D1762,Heater_1762,Kitchen,Heater,2000,ON,19,18,32
D1763,AC_1763,LivingRoom,AC,1500,OFF,30,16,30
D1764,Light_1764,Office,Light,20,OFF,0,0,1
D1765,AC_1765,Kitchen,AC,1500,OFF,20,16,30
D1766,Heater_1766,Kitchen,Heater,2000,ON,32,18,32
D1767,AC_1767,Bedroom,AC,1500,OFF,18,16,30
D1768,Heater_1768,Kitchen,Heater,2000,OFF,20,18,32
D1769,AC_1769,Kitchen,AC,1500,OFF,18,16,30
D1770,Fan_1770,LivingRoom,Fan,75,OFF,0,0,5
D1771,Light_1771,Office,Light,20,OFF,1,0,1
D1772,Heater_1772,Kitchen,Heater,2000,OFF,27,18,32
D1773,Fan_1773,Kitchen,Fan,75,OFF,1,0,5
D1774,Fan_1774,Office,Fan,75,ON,4,0,5
D1775,Heater_1775,LivingRoom,Heater,2000,ON,20,18,32
D1776,AC_1776,Bedroom,AC,1500,ON,16,16,30
D1777,Heater_1777,Kitchen,Heater,2000,ON,29,18,32
D1778,Heater_1778,Office,Heater,2000,ON,32,18,32
D1779,Heater_1779,LivingRoom,Heater,2000,OFF,23,18,32
D1780,Heater_1780,Office,Heater,2000,OFF,19,18,32
D1781,Light_1781,LivingRoom,Light,20,OFF,0,0,1
D1782,Light_1782,Kitchen,Light,20,ON,0,0,1
D1783,Fan_1783,Bedroom,Fan,75,ON,4,0,5
D1784,Light_1784,Office,Light,20,ON,0,0,1
D1785,Heater_1785,LivingRoom,Heater,2000,OFF,18,18,32
D1786,Fan_1786,LivingRoom,Fan,75,OFF,2,0,5
D1787,AC_1787,Kitchen,AC,1500,ON,16,16,30
D1788,AC_1788,Office,AC,1500,OFF,23,16,30
D1789,Fan_1789,LivingRoom,Fan,75,OFF,0,0,5
D1790,Heater_1790,Kitchen,Heater,2000,ON,21,18,32
D1791,AC_1791,Kitchen,AC,1500,OFF,28,16,30
D1792,AC_1792,LivingRoom,AC,1500,OFF,17,16,30
D1793,Heater_1793,Kitchen,Heater,2000,ON,21,18,32
D1794,Heater_1794,LivingRoom,Heater,2000,ON,31,18,32
D1795,Light_1795,Bedroom,Light,20,OFF,1,0,1
D1796,Fan_1796,Bedroom,Fan,75,ON,2,0,5
D1797,Heater_1797,Office,Heater,2000,OFF,32,18,32
D1798,Light_1798,Kitchen,Light,20,ON,1,0,1
D1799,Light_1799,Office,Light,20,OFF,1,0,1
D1800,Heater_1800,Kitchen,Heater,2000,OFF,19,18,32
D1801,Heater_1801,Kitchen,Heater,2000,ON,24,18,32
D1802,Heater_1802,LivingRoom,Heater,2000,ON,26,18,32
D1803,Fan_1803,Office,Fan,75,ON,5,0,5
D1804,Light_1804,Office,Light,20,ON,1,0,1
D1805,Heater_1805,Office,Heater,2000,ON,32,18,32
D1806,Heater_1806,Kitchen,Heater,2000,ON,20,18,32
D1807,Fan_1807,Bedroom,Fan,75,OFF,2,0,5
D1808,AC_1808,LivingRoom,AC,1500,ON,24,16,30
D1809,AC_1809,Office,AC,1500,OFF,17,16,30
D1810,Heater_1810,Kitchen,Heater,2000,OFF,22,18,32
D1811,AC_1811,LivingRoom,AC,1500,ON,27,16,30
D1812,Heater_1812,Bedroom,Heater,2000,ON,31,18,32
D1813,Heater_1813,LivingRoom,Heater,2000,ON,24,18,32
D1814,Fan_1814,Kitchen,Fan,75,OFF,5,0,5
D1815,Heater_1815,Kitchen,Heater,2000,OFF,32,18,32
D1816,Light_1816,Bedroom,Light,20,ON,0,0,1
D1817,Fan_1817,LivingRoom,Fan,75,OFF,4,0,5
D1818,AC_1818,LivingRoom,AC,1500,OFF,17,16,30
D1819,AC_1819,Bedroom,AC,1500,OFF,23,16,30
D1820,Heater_1820,Office,Heater,2000,OFF,27,18,32
D1821,Fan_1821,Office,Fan,75,OFF,0,0,5
D1822,Light_1822,Bedroom,Light,20,ON,0,0,1
D1823,AC_1823,LivingRoom,AC,1500,ON,29,16,30
D1824,AC_1824,Bedroom,AC,1500,OFF,26,16,30
D1825,Light_1825,Bedroom,Light,20,OFF,0,0,1
D1826,AC_1826,Kitchen,AC,1500,OFF,18,16,30
D1827,Heater_1827,Office,Heater,2000,ON,19,18,32
D1828,Light_1828,Bedroom,Light,20,OFF,1,0,1
D1829,Heater_1829,LivingRoom,Heater,2000,OFF,27,18,32
D1830,Light_1830,Bedroom,Light,20,OFF,1,0,1
D1831,AC_1831,Kitchen,AC,1500,ON,17,16,30
D1832,Heater_1832,Office,Heater,2000,OFF,29,18,32
D1833,Fan_1833,LivingRoom,Fan,75,OFF,3,0,5
D1834,Heater_1834,Office,Heater,2000,ON,29,18,32
D1835,AC_1835,LivingRoom,AC,1500,OFF,25,16,30
D1836,Fan_1836,LivingRoom,Fan,75,OFF,5,0,5
D1837,Heater_1837,Office,Heater,2000,ON,25,18,32
D1838,Fan_1838,Office,Fan,75,OFF,0,0,5
D1839,Light_1839,Kitchen,Light,20,ON,1,0,1
D1840,Fan_1840,Office,Fan,75,ON,4,0,5
D1841,Light_1841,Kitchen,Light,20,OFF,0,0,1
D1842,Fan_1842,Office,Fan,75,OFF,5,0,5
D1843,Fan_1843,Office,Fan,75,ON,4,0,5
D1844,Light_1844,Kitchen,Light,20,ON,1,0,1
D1845,Light_1845,Bedroom,Light,20,ON,0,0,1
D1846,Heater_1846,LivingRoom,Heater,2000,OFF,25,18,32
D1847,Fan_1847,Bedroom,Fan,75,ON,4,0,5
D1848,AC_1848,LivingRoom,AC,1500,OFF,30,16,30
D1849,Fan_1849,Kitchen,Fan,75,ON,1,0,5
D1850,AC_1850,LivingRoom,AC,1500,OFF,22,16,30
D1851,AC_1851,Bedroom,AC,1500,ON,24,16,30
D1852,Light_1852,Office,Light,20,OFF,1,0,1
D1853,Fan_1853,LivingRoom,Fan,75,OFF,1,0,5
D1854,AC_1854,LivingRoom,AC,1500,OFF,28,16,30
D1855,Heater_1855,LivingRoom,Heater,2000,ON,30,18,32
D1856,AC_1856,LivingRoom,AC,1500,ON,18,16,30
D1857,AC_1857,Bedroom,AC,1500,OFF,18,16,30
D1858,Fan_1858,Office,Fan,75,OFF,5,0,5
D1859,AC_1859,Bedroom,AC,1500,OFF,21,16,30
D1860,Light_1860,LivingRoom,Light,20,ON,1,0,1
D1861,Heater_1861,LivingRoom,Heater,2000,ON,31,18,32
D1862,Heater_1862,Kitchen,Heater,2000,OFF,26,18,32
D1863,Light_1863,LivingRoom,Light,20,OFF,1,0,1
D1864,Heater_1864,Kitchen,Heater,2000,ON,20,18,32
D1865,Heater_1865,Bedroom,Heater,2000,ON,30,18,32
D1866,Heater_1866,Office,Heater,2000,OFF,32,18,32
D1867,Heater_1867,Kitchen,Heater,2000,ON,25,18,32
D1868,Light_1868,LivingRoom,Light,20,ON,0,0,1
D1869,Fan_1869,Kitchen,Fan,75,OFF,1,0,5
D1870,Heater_1870,LivingRoom,Heater,2000,OFF,30,18,32
D1871,AC_1871,Bedroom,AC,1500,ON,26,16,30
D1872,Fan_1872,Office,Fan,75,OFF,5,0,5
D1873,Fan_1873,Kitchen,Fan,75,OFF,0,0,5
D1874,Fan_1874,Bedroom,Fan,75,OFF,3,0,5
D1875,Light_1875,Office,Light,20,OFF,1,0,1
D1876,Light_1876,Kitchen,Light,20,ON,0,0,1
D1877,Fan_1877,Office,Fan,75,ON,4,0,5
D1878,Fan_1878,Bedroom,Fan,75,ON,4,0,5
D1879,Fan_1879,Kitchen,Fan,75,ON,0,0,5
D1880,AC_1880,Kitchen,AC,1500,ON,29,16,30
D1881,Fan_1881,Office,Fan,75,ON,5,0,5
D1882,AC_1882,Kitchen,AC,1500,OFF,26,16,30
D1883,Fan_1883,LivingRoom,Fan,75,ON,5,0,5
D1884,AC_1884,Office,AC,1500,OFF,25,16,30
D1885,AC_1885,Office,AC,1500,OFF,19,16,30
D1886,Light_1886,Kitchen,Light,20,OFF,1,0,1
D1887,Light_1887,Office,Light,20,ON,0,0,1
D1888,Fan_1888,Bedroom,Fan,75,OFF,3,0,5
D1889,AC_1889,Bedroom,AC,1500,OFF,29,16,30
D1890,Heater_1890,LivingRoom,Heater,2000,ON,18,18,32
D1891,Heater_1891,Bedroom,Heater,2000,OFF,21,18,32
D1892,Heater_1892,LivingRoom,Heater,2000,OFF,28,18,32
D1893,Heater_1893,Office,Heater,2000,OFF,27,18,32
D1894,Heater_1894,Office,Heater,2000,OFF,29,18,32
D1895,Heater_1895,Office,Heater,2000,ON,20,18,32
D1896,Light_1896,Office,Light,20,OFF,0,0,1
D1897,AC_1897,Bedroom,AC,1500,OFF,23,16,30
D1898,AC_1898,Bedroom,AC,1500,OFF,30,16,30
D1899,AC_1899,Office,AC,1500,ON,17,16,30
D1900,Fan_1900,Kitchen,Fan,75,ON,4,0,5
D1901,Light_1901,LivingRoom,Light,20,OFF,1,0,1
D1902,Fan_1902,Kitchen,Fan,75,OFF,3,0,5
D1903,AC_1903,Bedroom,AC,1500,ON,28,16,30
D1904,Heater_1904,LivingRoom,Heater,2000,OFF,32,18,32
D1905,Fan_1905,Bedroom,Fan,75,ON,5,0,5
D1906,Heater_1906,LivingRoom,Heater,2000,ON,26,18,32
D1907,Fan_1907,LivingRoom,Fan,75,ON,3,0,5
D1908,Heater_1908,Kitchen,Heater,2000,OFF,32,18,32
D1909,Fan_1909,Office,Fan,75,OFF,5,0,5
D1910,Light_1910,Bedroom,Light,20,OFF,1,0,1
D1911,Heater_1911,Bedroom,Heater,2000,OFF,19,18,32
D1912,Heater_1912,Office,Heater,2000,ON,32,18,32
D1913,Heater_1913,Kitchen,Heater,2000,ON,28,18,32
D1914,Heater_1914,Kitchen,Heater,2000,ON,31,18,32
D1915,Light_1915,LivingRoom,Light,20,OFF,0,0,1
D1916,AC_1916,Bedroom,AC,1500,ON,25,16,30
D1917,Light_1917,Office,Light,20,ON,0,0,1
D1918,Light_1918,LivingRoom,Light,20,OFF,0,0,1
D1919,Light_1919,Office,Light,20,ON,1,0,1
D1920,Heater_1920,LivingRoom,Heater,2000,OFF,31,18,32
D1921,AC_1921,Kitchen,AC,1500,OFF,18,16,30
D1922,Heater_1922,LivingRoom,Heater,2000,OFF,24,18,32
D1923,Fan_1923,LivingRoom,Fan,75,ON,0,0,5
D1924,Light_1924,Kitchen,Light,20,ON,0,0,1
D1925,Fan_1925,LivingRoom,Fan,75,ON,2,0,5
D1926,Heater_1926,Bedroom,Heater,2000,ON,27,18,32
D1927,Fan_1927,Bedroom,Fan,75,ON,5,0,5
D1928,AC_1928,Kitchen,AC,1500,OFF,17,16,30
D1929,Fan_1929,Bedroom,Fan,75,OFF,2,0,5
D1930,Fan_1930,Office,Fan,75,ON,0,0,5
D1931,Light_1931,Bedroom,Light,20,ON,1,0,1
D1932,Heater_1932,LivingRoom,Heater,2000,OFF,18,18,32
D1933,Fan_1933,Office,Fan,75,OFF,0,0,5
D1934,Heater_1934,LivingRoom,Heater,2000,OFF,28,18,32
D1935,Light_1935,LivingRoom,Light,20,OFF,0,0,1
D1936,Light_1936,Bedroom,Light,20,OFF,1,0,1
D1937,Heater_1937,LivingRoom,Heater,2000,ON,30,18,32
D1938,Light_1938,Kitchen,Light,20,ON,0,0,1
D1939,Heater_1939,Office,Heater,2000,ON,18,18,32
D1940,Heater_1940,Kitchen,Heater,2000,ON,18,18,32
D1941,AC_1941,Office,AC,1500,OFF,25,16,30
D1942,Fan_1942,Office,Fan,75,OFF,5,0,5
D1943,Light_1943,Kitchen,Light,20,ON,0,0,1
D1944,AC_1944,Kitchen,AC,1500,ON,22,16,30
D1945,AC_1945,Bedroom,AC,1500,OFF,30,16,30
D1946,Heater_1946,Bedroom,Heater,2000,OFF,32,18,32
D1947,Fan_1947,Kitchen,Fan,75,OFF,2,0,5
D1948,Light_1948,Kitchen,Light,20,OFF,0,0,1
D1949,Heater_1949,Kitchen,Heater,2000,ON,32,18,32
D1950,Light_1950,LivingRoom,Light,20,OFF,0,0,1
D1951,AC_1951,Bedroom,AC,1500,OFF,24,16,30
D1952,Heater_1952,Office,Heater,2000,ON,30,18,32
D1953,AC_1953,LivingRoom,AC,1500,OFF,26,16,30
D1954,AC_1954,Kitchen,AC,1500,OFF,29,16,30
D1955,Fan_1955,Office,Fan,75,ON,5,0,5
D1956,AC_1956,LivingRoom,AC,1500,OFF,21,16,30
D1957,Light_1957,Office,Light,20,ON,0,0,1
D1958,AC_1958,Kitchen,AC,1500,OFF,19,16,30
D1959,AC_1959,Kitchen,AC,1500,ON,19,16,30
D1960,Heater_1960,Kitchen,Heater,2000,ON,22,18,32
D1961,Heater_1961,Bedroom,Heater,2000,ON,21,18,32
D1962,Heater_1962,LivingRoom,Heater,2000,OFF,27,18,32
D1963,Heater_1963,Bedroom,Heater,2000,ON,28,18,32
D1964,Light_1964,LivingRoom,Light,20,ON,0,0,1
D1965,Light_1965,Kitchen,Light,20,ON,1,0,1
D1966,Light_1966,LivingRoom,Light,20,OFF,1,0,1
D1967,AC_1967,Office,AC,1500,ON,29,16,30
D1968,Fan_1968,Office,Fan,75,OFF,2,0,5
D1969,AC_1969,Office,AC,1500,OFF,21,16,30
D1970,AC_1970,Bedroom,AC,1500,ON,20,16,30
D1971,Heater_1971,Office,Heater,2000,OFF,18,18,32
D1972,Heater_1972,Bedroom,Heater,2000,OFF,19,18,32
D1973,AC_1973,Bedroom,AC,1500,OFF,17,16,30
D1974,Light_1974,Bedroom,Light,20,ON,1,0,1
D1975,Fan_1975,LivingRoom,Fan,75,ON,0,0,5
D1976,Heater_1976,Office,Heater,2000,ON,27,18,32
D1977,Fan_1977,Kitchen,Fan,75,ON,0,0,5
D1978,Heater_1978,Bedroom,Heater,2000,OFF,31,18,32
D1979,AC_1979,Kitchen,AC,1500,ON,17,16,30
D1980,Heater_1980,LivingRoom,Heater,2000,OFF,27,18,32
D1981,AC_1981,LivingRoom,AC,1500,ON,30,16,30
D1982,AC_1982,Office,AC,1500,OFF,30,16,30
D1983,AC_1983,Bedroom,AC,1500,ON,30,16,30
D1984,Heater_1984,LivingRoom,Heater,2000,OFF,27,18,32
D1985,Heater_1985,LivingRoom,Heater,2000,ON,28,18,32
D1986,AC_1986,LivingRoom,AC,1500,OFF,29,16,30
D1987,Heater_1987,Office,Heater,2000,ON,27,18,32
D1988,Heater_1988,Bedroom,Heater,2000,ON,25,18,32
D1989,Heater_1989,Office,Heater,2000,OFF,32,18,32
D1990,AC_1990,Kitchen,AC,1500,ON,23,16,30
D1991,Fan_1991,Bedroom,Fan,75,ON,0,0,5
D1992,AC_1992,LivingRoom,AC,1500,ON,30,16,30
D1993,Light_1993,Kitchen,Light,20,OFF,1,0,1
D1994,Heater_1994,Office,Heater,2000,ON,21,18,32
D1995,Light_1995,LivingRoom,Light,20,ON,0,0,1
D1996,Fan_1996,Office,Fan,75,OFF,2,0,5
D1997,Light_1997,Bedroom,Light,20,OFF,1,0,1
D1998,Fan_1998,Kitchen,Fan,75,OFF,0,0,5
D1999,Light_1999,LivingRoom,Light,20,ON,0,0,1
D2000,Heater_2000,Kitchen,Heater,2000,ON,21,18,32
D2001,Light_2001,LivingRoom,Light,20,OFF,0,0,1
D2002,Heater_2002,Office,Heater,2000,OFF,31,18,32
D2003,Fan_2003,Kitchen,Fan,75,OFF,2,0,5
D2004,Light_2004,LivingRoom,Light,20,OFF,0,0,1
D2005,Heater_2005,Bedroom,Heater,2000,ON,28,18,32
D2006,Light_2006,Bedroom,Light,20,OFF,0,0,1
D2007,Light_2007,Office,Light,20,OFF,1,0,1
D2008,Light_2008,Office,Light,20,ON,0,0,1
D2009,Fan_2009,LivingRoom,Fan,75,ON,2,0,5
D2010,AC_2010,LivingRoom,AC,1500,ON,20,16,30
D2011,Heater_2011,Bedroom,Heater,2000,OFF,18,18,32
D2012,AC_2012,Bedroom,AC,1500,ON,20,16,30
D2013,Light_2013,Bedroom,Light,20,OFF,0,0,1
D2014,Fan_2014,Bedroom,Fan,75,ON,1,0,5
D2015,AC_2015,Bedroom,AC,1500,OFF,30,16,30
D2016,AC_2016,LivingRoom,AC,1500,ON,22,16,30
D2017,AC_2017,Kitchen,AC,1500,ON,20,16,30
D2018,Heater_2018,Bedroom,Heater,2000,OFF,30,18,32
D2019,Fan_2019,Bedroom,Fan,75,OFF,5,0,5
D2020,AC_2020,LivingRoom,AC,1500,ON,30,16,30
D2021,Light_2021,Bedroom,Light,20,ON,1,0,1
D2022,Fan_2022,Kitchen,Fan,75,OFF,5,0,5
D2023,Light_2023,LivingRoom,Light,20,ON,1,0,1
D2024,Light_2024,Kitchen,Light,20,ON,0,0,1
D2025,Fan_2025,Bedroom,Fan,75,OFF,1,0,5
D2026,AC_2026,Office,AC,1500,ON,18,16,30
D2027,Heater_2027,Kitchen,Heater,2000,OFF,26,18,32
D2028,Heater_2028,Bedroom,Heater,2000,OFF,29,18,32
D2029,Fan_2029,Office,Fan,75,OFF,3,0,5
D2030,Fan_2030,Office,Fan,75,ON,1,0,5
D2031,Light_2031,Bedroom,Light,20,OFF,0,0,1
D2032,Heater_2032,Bedroom,Heater,2000,OFF,24,18,32
D2033,Heater_2033,Bedroom,Heater,2000,OFF,22,18,32
D2034,AC_2034,Bedroom,AC,1500,ON,20,16,30
D2035,Heater_2035,Kitchen,Heater,2000,ON,27,18,32
D2036,AC_2036,Office,AC,1500,OFF,22,16,30
D2037,Heater_2037,Office,Heater,2000,OFF,24,18,32
D2038,Fan_2038,Office,Fan,75,OFF,2,0,5
D2039,Heater_2039,LivingRoom,Heater,2000,ON,25,18,32
D2040,Light_2040,Kitchen,Light,20,ON,1,0,1
D2041,AC_2041,Kitchen,AC,1500,ON,28,16,30
D2042,Fan_2042,Bedroom,Fan,75,ON,0,0,5
D2043,AC_2043,Kitchen,AC,1500,ON,24,16,30
D2044,Light_2044,Kitchen,Light,20,ON,1,0,1
D2045,Fan_2045,Kitchen,Fan,75,OFF,1,0,5
D2046,Light_2046,Kitchen,Light,20,ON,1,0,1
D2047,Fan_2047,Kitchen,Fan,75,OFF,3,0,5
D2048,AC_2048,Office,AC,1500,ON,29,16,30
D2049,Heater_2049,Bedroom,Heater,2000,ON,29,18,32
D2050,Light_2050,Office,Light,20,ON,1,0,1
D2051,Heater_2051,Kitchen,Heater,2000,ON,23,18,32
D2052,Light_2052,Office,Light,20,OFF,0,0,1
D2053,Heater_2053,Office,Heater,2000,ON,23,18,32
D2054,Light_2054,Bedroom,Light,20,OFF,0,0,1
D2055,Heater_2055,Kitchen,Heater,2000,OFF,21,18,32
D2056,Heater_2056,Office,Heater,2000,OFF,30,18,32
D2057,Fan_2057,Kitchen,Fan,75,ON,4,0,5
D2058,AC_2058,Bedroom,AC,1500,ON,21,16,30
D2059,Heater_2059,Office,Heater,2000,ON,24,18,32
D2060,AC_2060,Office,AC,1500,ON,23,16,30
D2061,AC_2061,Kitchen,AC,1500,OFF,26,16,30
D2062,Fan_2062,LivingRoom,Fan,75,ON,0,0,5
D2063,Light_2063,LivingRoom,Light,20,OFF,0,0,1
D2064,Light_2064,Bedroom,Light,20,ON,1,0,1
D2065,Fan_2065,Bedroom,Fan,75,ON,2,0,5
D2066,AC_2066,Office,AC,1500,ON,21,16,30
D2067,AC_2067,Bedroom,AC,1500,OFF,29,16,30
D2068,Heater_2068,Office,Heater,2000,ON,19,18,32
D2069,Light_2069,Office,Light,20,OFF,0,0,1
D2070,Heater_2070,Bedroom,Heater,2000,ON,31,18,32
D2071,Light_2071,Kitchen,Light,20,OFF,1,0,1
D2072,Light_2072,Kitchen,Light,20,ON,1,0,1
D2073,Fan_2073,Bedroom,Fan,75,ON,1,0,5
D2074,Heater_2074,LivingRoom,Heater,2000,OFF,27,18,32
D2075,Light_2075,Kitchen,Light,20,OFF,1,0,1
D2076,Heater_2076,LivingRoom,Heater,2000,ON,22,18,32
D2077,Heater_2077,Kitchen,Heater,2000,OFF,24,18,32
D2078,Light_2078,Office,Light,20,ON,0,0,1
D2079,Heater_2079,Office,Heater,2000,OFF,32,18,32
D2080,Light_2080,LivingRoom,Light,20,OFF,0,0,1
D2081,Light_2081,Bedroom,Light,20,OFF,1,0,1
D2082,AC_2082,Bedroom,AC,1500,OFF,22,16,30
D2083,AC_2083,Kitchen,AC,1500,ON,28,16,30
D2084,AC_2084,Kitchen,AC,1500,OFF,23,16,30
D2085,Light_2085,Kitchen,Light,20,ON,0,0,1
D2086,Heater_2086,LivingRoom,Heater,2000,ON,28,18,32
D2087,Heater_2087,Office,Heater,2000,OFF,29,18,32
